Syringe,H2O_mL,air_mL,eq_temp,ResetTime,DATETIME,samplenum,ENDTIME,CO2_ppm,delCO2,CH4,delCH4,batch
NI20,70,70,21.9,2023-07-19 02:42:40,2023-07-19T02:42:40Z,36,2023-07-19T02:43:20Z,387.0240344574731,0.6225576609901026,-0.0010970670746,-152.32598676,3
NI23,70,70,21.9,2023-07-19 02:45:03,2023-07-19T02:45:03Z,37,2023-07-19T02:45:43Z,386.65684259909614,0.45377727581866667,-0.0010970670746,-152.32598676,3
NI15,70,70,21.9,2023-07-19 02:47:21,2023-07-19T02:47:21Z,38,2023-07-19T02:48:01Z,958.9297319885769,-9.39096228231282,-0.0010970670746,-152.32598676,3
NI22,70,70,21.9,2023-07-19 02:49:38,2023-07-19T02:49:38Z,39,2023-07-19T02:50:18Z,378.7673740720667,0.4753786622857436,-0.0010970670746,-152.32598676,3
NI16,70,70,21.9,2023-07-19 02:51:49,2023-07-19T02:51:49Z,40,2023-07-19T02:52:29Z,969.3458827277051,-8.987557673894871,-0.0010970670746,-152.32598676,3
NI10,70,70,21.9,2023-07-19 02:54:17,2023-07-19T02:54:17Z,41,2023-07-19T02:54:57Z,970.4125296476154,-9.715895679685897,-0.0010970670746,-152.32598676,3
NI84,70,70,21.9,2023-07-19 02:56:25,2023-07-19T02:56:25Z,42,2023-07-19T02:57:05Z,406.8987121242897,-1.8145076293346154,-0.0010970670746,-152.32598676,3
NI17,70,70,21.9,2023-07-19 02:58:37,2023-07-19T02:58:37Z,43,2023-07-19T02:59:17Z,1497.4566785010898,-11.748368754294871,-0.0010970670746,-152.32598676,3
NI91,70,70,21.9,2023-07-19 03:00:47,2023-07-19T03:00:47Z,44,2023-07-19T03:01:27Z,1436.2019521416923,-11.835359441435898,-0.0010970670746,-152.32598676,3
NI88,70,70,21.9,2023-07-19 03:03:11,2023-07-19T03:03:11Z,45,2023-07-19T03:03:51Z,1443.887008552154,-12.119610954166667,-0.0010970670746,-152.32598676,3
NI86,70,70,21.9,2023-07-19 03:05:13,2023-07-19T03:05:13Z,46,2023-07-19T03:05:53Z,399.32582966649744,-4.2986632551,-0.0010970670746,-152.32598676,3
NI6,70,70,21.9,2023-07-19 03:07:26,2023-07-19T03:07:26Z,47,2023-07-19T03:08:06Z,1493.7290218092435,-12.350087906653846,-0.0010970670746,-152.32598676,3
NI12,70,70,21.9,2023-07-19 03:09:48,2023-07-19T03:09:48Z,48,2023-07-19T03:10:28Z,1445.247463987064,-12.679565580230769,-0.0010970670746,-152.32598676,3
NI102,70,70,21.9,2023-07-19 03:12:00,2023-07-19T03:12:00Z,49,2023-07-19T03:12:40Z,434.9985275731551,-6.094979897258974,-0.0010970670746,-152.32598676,3
NI5,70,70,21.9,2023-07-19 03:14:09,2023-07-19T03:14:09Z,50,2023-07-19T03:14:49Z,1396.7141078073078,-12.242777617132479,-0.0010970670746,-152.32598676,3
NI2,70,70,21.9,2023-07-19 03:16:16,2023-07-19T03:16:16Z,51,2023-07-19T03:16:56Z,430.8701751922077,-6.079564921414103,-0.0010970670746,-152.32598676,3
NI7,70,70,21.9,2023-07-19 03:18:11,2023-07-19T03:18:11Z,52,2023-07-19T03:18:51Z,481.0198027678077,-8.754501224475641,-0.0010970670746,-152.32598676,3
NI8,70,70,21.9,2023-07-19 03:20:15,2023-07-19T03:20:15Z,53,2023-07-19T03:20:55Z,396.6481389033308,-6.2978132354628205,-0.0010970670746,-152.32598676,3
NI9,70,70,21.9,2023-07-19 03:22:26,2023-07-19T03:22:26Z,54,2023-07-19T03:23:06Z,1516.9476021662822,-12.798326676820514,-0.0010970670746,-152.32598676,3
NI89,70,70,21.9,2023-07-19 03:24:38,2023-07-19T03:24:38Z,55,2023-07-19T03:25:18Z,418.25556635697694,-6.69777385798718,-0.0010970670746,-152.32598676,3
NI21,70,70,21.9,2023-07-19 03:26:59,2023-07-19T03:26:59Z,56,2023-07-19T03:27:39Z,970.0120006879102,-11.81885315078205,-0.0010970670746,-152.32598676,3
NI18,70,70,21.9,2023-07-19 03:28:59,2023-07-19T03:28:59Z,57,2023-07-19T03:29:39Z,395.86371643254233,-6.797183515834615,-0.0010970670746,-152.32598676,3
NI77,70,70,21.9,2023-07-19 03:31:28,2023-07-19T03:31:28Z,58,2023-07-19T03:32:08Z,388.81791413226284,-6.924001954880769,-0.0010970670746,-152.32598676,3
NI19,70,70,21.9,2023-07-19 03:33:43,2023-07-19T03:33:43Z,59,2023-07-19T03:34:23Z,958.4763603453462,-11.911296680961538,-0.0010970670746,-152.32598676,3
NI1,70,70,21.9,2023-07-19 03:35:56,2023-07-19T03:35:56Z,60,2023-07-19T03:36:36Z,1030.3102039907435,-11.55458477875641,-0.0010970670746,-152.32598676,3
NI14,70,70,21.9,2023-07-19 03:38:00,2023-07-19T03:38:00Z,61,2023-07-19T03:38:40Z,387.5843941904795,-7.516931407916666,-0.0010970670746,-152.32598676,3
NI24,70,70,21.9,2023-07-19 03:40:18,2023-07-19T03:40:18Z,62,2023-07-19T03:40:58Z,378.3549541880423,-7.67057129571282,-0.0010970670746,-152.32598676,3
NI4,70,70,21.9,2023-07-19 03:42:19,2023-07-19T03:42:19Z,63,2023-07-19T03:42:59Z,379.99009381494744,-8.38366384396154,-0.0010970670746,-152.32598676,3
NI11,70,70,21.9,2023-07-19 03:44:38,2023-07-19T03:44:38Z,64,2023-07-19T03:45:18Z,1590.9312551383719,-13.957139268871796,-0.0010970670746,-152.32598676,3
