Syringe,Treatment,batch,equilpressure,replicate,volwater,volair,equiltemp,run_datetime,samplenum,CO2_ppm,delCO2,CH4,delCH4,rundate,CO2_conc_air,sample_datetime,kH_CO2,CO2_mol_water,CO2_mol_air,CO2_conc_umolL,AF,CO2_13C_umolL
NI4,3,2,0.89668543,A,70,70,21.1,2023-07-28T20:37:12Z,20,603.1195763597449,-16.63055531117949,-0.0010970670746,-152.32598676,2023-07-28,603.1195763597449,2023-07-27T16:26:00Z,32.2650963764137,18.692632103855573,22.89960079484901,41.59223289870458,0.01092954417286872,0.4545841467146353
NI3,3,2,0.89668543,B,70,70,21.1,2023-07-28T20:01:00Z,4,787.6309635900192,-15.495303732435897,-0.0010970670746,-152.32598676,2023-07-28,787.6309635900192,2023-07-27T16:28:00Z,32.2650963764137,24.41123852231199,29.905238275859645,54.316476798171635,0.010942023730877517,0.5943321781032521
NI84,3,2,0.89668543,B,70,70,21.1,2023-07-28T20:41:34Z,22,596.614455278,-16.21495058624359,-0.0010970670746,-152.32598676,2023-07-28,596.614455278,2023-07-27T16:28:00Z,32.2650963764137,18.491017299862605,22.652610510114396,41.143627809977,0.010934112856017773,0.44986906978027985
NI114,3,2,0.89668543,C,70,70,21.1,2023-07-28T20:03:16Z,5,557.53651801375,-15.193057615089744,-0.0010970670746,-152.32598676,2023-07-28,557.53651801375,2023-07-27T16:28:00Z,32.2650963764137,17.279865260880424,21.168876275124628,38.44874153600505,0.010945346199449866,0.4208347870447431
NI119,3,2,0.89668543,C,70,70,21.1,2023-07-28T19:56:27Z,2,668.5464405501141,-15.43325024052564,-0.0010970670746,-152.32598676,2023-07-28,668.5464405501141,2023-07-27T16:28:00Z,32.2650963764137,20.72042286037714,25.38376667164123,46.104189532018374,0.0109427058614831,0.5045045850309453
NI123,4,2,0.89668543,A,70,70,21.1,2023-07-28T19:58:46Z,3,1774.1009361912263,-16.206598826132478,-0.0010970670746,-152.32598676,2023-07-28,1774.1009361912263,2023-07-27T16:37:00Z,32.2650963764137,54.98514293879879,67.36011365068761,122.3452565894864,0.010934204665286535,1.3377480753764404
NI138,4,2,0.89668543,A,70,70,21.1,2023-07-28T20:05:42Z,6,1611.0938862657565,-15.57637430974359,-0.0010970670746,-152.32598676,2023-07-28,1611.0938862657565,2023-07-27T16:37:00Z,32.2650963764137,49.93302569037084,61.170965567368285,111.10399125773912,0.01094113255121527,1.2156034953199863
NI103,4,2,0.89668543,B,70,70,21.1,2023-07-28T20:28:04Z,16,1598.806794153115,-15.690777070923078,-0.0010970670746,-152.32598676,2023-07-28,1598.806794153115,2023-07-27T16:39:00Z,32.2650963764137,49.55220884825462,60.70444198674221,110.25665083499682,0.010939874960126716,1.206193973657216
NI5,4,2,0.89668543,B,70,70,21.1,2023-07-28T20:46:10Z,24,1633.7714456233462,-15.811390533397436,-0.0010970670746,-152.32598676,2023-07-28,1633.7714456233462,2023-07-27T16:39:00Z,32.2650963764137,50.63587681757737,62.032000553870766,112.66787737144814,0.010938549093423818,1.2324231078794399
NI105,4,2,0.89668543,C,70,70,21.1,2023-07-28T20:23:49Z,14,1495.1595651966154,-15.74402085971795,-0.0010970670746,-152.32598676,2023-07-28,1495.1595651966154,2023-07-27T16:40:00Z,32.2650963764137,46.33984500630845,56.769102694786554,103.108947701095,0.010939289667967842,1.1279386462616252
NI69,4,2,0.89668543,C,70,70,21.1,2023-07-28T20:15:03Z,10,1512.593841633167,-15.711409617666666,-0.0010970670746,-152.32598676,2023-07-28,1512.593841633167,2023-07-27T16:40:00Z,32.2650963764137,46.88018978734237,57.43105761416383,104.31124740150618,0.01093964815313715,1.1411283449873195
4,5,2,0.89668543,A,70,70,21.1,2023-07-28T21:26:52Z,42,595.9906055607693,7.622888705588461,-0.0010970670746,-152.32598676,2023-07-28,595.9906055607693,2023-07-27T16:48:00Z,32.2650963764137,18.471682173447586,22.62892381506996,41.10060598851755,0.011196088186716718,0.46016600917493977
53,5,2,0.89668543,A,70,70,21.1,2023-07-28T21:17:57Z,38,544.8367302776193,8.549689871970513,-0.0010970670746,-152.32598676,2023-07-28,544.8367302776193,2023-07-27T16:48:00Z,32.2650963764137,16.8862576426675,20.686683222973976,37.57294086564147,0.01120627083074236,0.4210525512478456
BH13,5,2,0.89668543,B,70,70,21.1,2023-07-28T21:20:08Z,39,702.1258732982103,11.074479617346151,-0.0010970670746,-152.32598676,2023-07-28,702.1258732982103,2023-07-27T16:49:00Z,32.2650963764137,21.76115840805222,26.658730435029703,48.41988884308192,0.011234009303885361,0.5439494817562773
2,5,2,0.89668543,B,70,70,21.1,2023-07-28T21:15:50Z,37,974.8865154866112,7.378364433929487,-0.0010970670746,-152.32598676,2023-07-28,974.8865154866112,2023-07-27T16:49:00Z,32.2650963764137,30.21489550544993,37.015067823977915,67.22996332942785,0.011193401595341393,0.752531978786361
U033,5,2,0.89668543,C,70,70,21.1,2023-07-28T21:37:47Z,47,655.2722448517449,8.169463065502564,-0.0010970670746,-152.32598676,2023-07-28,655.2722448517449,2023-07-27T16:50:00Z,32.2650963764137,20.309012476118287,24.879764158242384,45.18877663436067,0.011202093353580961,0.5062088943922263
BH16,5,2,0.89668543,C,70,70,21.1,2023-07-28T21:24:51Z,41,685.1568312241153,12.26579854376923,-0.0010970670746,-152.32598676,2023-07-28,685.1568312241153,2023-07-27T16:50:00Z,32.2650963764137,21.235232749063655,26.01443980909255,47.249672558156206,0.011247097127810461,0.5314216565188234
014,6,2,0.89668543,A,70,70,21.1,2023-07-28T21:22:21Z,40,3236.2597895784616,3.662648843997436,-0.0010970670746,-152.32598676,2023-07-28,3236.2597895784616,2023-07-27T16:58:00Z,32.2650963764137,100.3021888366098,122.87622580097572,223.17841463758552,0.011152575182973365,2.489014048462476
92,6,2,0.89668543,A,70,70,21.1,2023-07-28T20:54:43Z,28,1122.5928531221796,2.978696784105128,-0.0010970670746,-152.32598676,2023-07-28,1122.5928531221796,2023-07-27T16:58:00Z,32.2650963764137,34.792794046721426,42.62326941335259,77.41606346007401,0.01114505989465216,0.8628066640707175
U030,6,2,0.89668543,B,70,70,21.1,2023-07-28T21:29:25Z,43,1185.7748350516797,2.063810777008974,-0.0010970670746,-152.32598676,2023-07-28,1185.7748350516797,2023-07-27T16:59:00Z,32.2650963764137,36.75100861990606,45.02220027271158,81.77320889261765,0.0111350069177217,0.9105452467035992
13,6,2,0.89668543,B,70,70,21.1,2023-07-28T20:56:56Z,29,1325.4513277339872,3.5417855001141025,-0.0010970670746,-152.32598676,2023-07-28,1325.4513277339872,2023-07-27T16:59:00Z,32.2650963764137,41.08003621842311,50.32551995958848,91.4055561780116,0.011151247140780564,1.019285946981509
31,6,2,0.89668543,C,70,70,21.1,2023-07-28T21:35:41Z,46,1226.591359426641,4.381958228592308,-0.0010970670746,-152.32598676,2023-07-28,1226.591359426641,2023-07-27T17:00:00Z,32.2650963764137,38.01604511317372,46.5719462114213,84.58799132459501,0.011160478855530046,0.9440424886099016
126,6,2,0.89668543,C,70,70,21.1,2023-07-28T21:33:46Z,45,1071.226211520359,5.547327370646154,-0.0010970670746,-152.32598676,2023-07-28,1071.226211520359,2023-07-27T17:00:00Z,32.2650963764137,33.20077519754264,40.67295038382707,73.87372558136971,0.011173283503174659,0.82541207935637
30,7,2,0.89668543,A,70,70,21.1,2023-07-28T20:50:23Z,26,1339.1532342611667,7.85669848925,-0.0010970670746,-152.32598676,2023-07-28,1339.1532342611667,2023-07-27T17:07:00Z,32.2650963764137,41.50470274869872,50.845762050708394,92.35046479940712,0.011198657044218685,1.0342011831627502
U005,7,2,0.89668543,A,70,70,21.1,2023-07-28T21:09:12Z,34,1098.9751670596922,7.141754925525641,-0.0010970670746,-152.32598676,2023-07-28,1098.9751670596922,2023-07-27T17:07:00Z,32.2650963764137,34.06080534329538,41.72653914007352,75.78734448336891,0.011190801949675745,0.848121162405232
U048,7,2,0.89668543,B,70,70,21.1,2023-07-28T20:59:14Z,30,1305.2278449072307,10.568312561602564,-0.0010970670746,-152.32598676,2023-07-28,1305.2278449072307,2023-07-27T17:08:00Z,32.2650963764137,40.453244883575586,49.55766280229075,90.01090768586634,0.011228448450195301,1.0106828369060383
BH05,7,2,0.89668543,B,70,70,21.1,2023-07-28T21:39:58Z,48,1117.7327221742564,10.334028406876923,-0.0010970670746,-152.32598676,2023-07-28,1117.7327221742564,2023-07-27T17:08:00Z,32.2650963764137,34.642162823085094,42.438737086960735,77.08089991004583,0.011225874535891526,0.8653005115037868
55,7,2,0.89668543,C,70,70,21.1,2023-07-28T21:31:40Z,44,1299.1810215556666,7.474028988908974,-0.0010970670746,-152.32598676,2023-07-28,1299.1810215556666,2023-07-27T17:09:00Z,32.2650963764137,40.26583421289231,49.32807343683928,89.59390764973159,0.01119445266479841,1.0029547582392404
70,7,2,0.89668543,C,70,70,21.1,2023-07-28T20:52:36Z,27,1311.3734015167563,5.968394584680769,-0.0010970670746,-152.32598676,2023-07-28,1311.3734015167563,2023-07-27T17:09:00Z,32.2650963764137,40.64371561819946,49.79100093047702,90.43471654867646,0.011177909953346814,1.0108711182375485
U018,8,2,0.89668543,A,70,70,21.1,2023-07-28T21:11:21Z,35,1805.5923379494873,6.931373979032052,-0.0010970670746,-152.32598676,2023-07-28,1805.5923379494873,2023-07-27T17:15:00Z,32.2650963764137,55.96116363282906,68.55579781847234,124.51696145130141,0.011188490467623494,1.393156836255328
82,8,2,0.89668543,A,70,70,21.1,2023-07-28T21:13:37Z,36,2345.4554900225,10.065606732555128,-0.0010970670746,-152.32598676,2023-07-28,2345.4554900225,2023-07-27T17:15:00Z,32.2650963764137,72.69327395336916,89.05364128251347,161.74691523588262,0.01122292556033296,1.8152735893057959
134,8,2,0.89668543,B,70,70,21.1,2023-07-28T20:48:17Z,25,2882.769794503064,6.360549201458975,-0.0010970670746,-152.32598676,2023-07-28,2882.769794503064,2023-07-27T17:16:00Z,32.2650963764137,89.34638721892722,109.45470859362939,198.8010958125566,0.01118221868919633,2.2230373290278806
71,8,2,0.89668543,B,70,70,21.1,2023-07-28T21:02:13Z,31,1855.539348238064,7.277780268102564,-0.0010970670746,-152.32598676,2023-07-28,1855.539348238064,2023-07-27T17:16:00Z,32.2650963764137,57.509183502532245,70.45221544664496,127.96139894917718,0.01119229647155633,1.4321819139542875
73,8,2,0.89668543,C,70,70,21.1,2023-07-28T21:06:40Z,33,2100.2436986971284,7.9638117369871795,-0.0010970670746,-152.32598676,2023-07-28,2100.2436986971284,2023-07-27T17:17:00Z,32.2650963764137,65.09336510869498,79.74329495710838,144.83666006580336,0.011199833888161518,1.6221465336531145
BH20,8,2,0.89668543,C,70,70,21.1,2023-07-28T21:04:28Z,32,1903.7351663096024,4.636563549192308,-0.0010970670746,-152.32598676,2023-07-28,1903.7351663096024,2023-07-27T17:17:00Z,32.2650963764137,59.002928244815756,72.28214277296523,131.28507101778098,0.011163276393489662,1.4655715341104083
